no,장소(영문),장소(한글),Scenario,순서,화자,내용,TTS,발음,영어,
9269,taxistand,택시승차장,7. Call Taxi,7,Passenger,전화로 부르면 얼마나 걸려요?,전화로 부르면 얼마나 걸려요?,jeon-hwa-ro bu-reu-myeon eol-ma-na geol-lyeo-yo?,How long does it take if I call?,
9270,taxistand,택시승차장,7. Call Taxi,8,Staff,보통 5분에서 10분 정도 걸려요.,보통 5분에서 10분 정도 걸려요.,bo-tong 5bu-ne-seo 10bun jeong-do geol-lyeo-yo.,It usually takes about 5 to 10 minutes.,
9271,taxistand,택시승차장,7. Call Taxi,9,Passenger,그냥 앱으로 부를게요.,그냥 앱으로 부를게요.,geu-nyang ae-beu-ro bu-reul-ge-yo.,I'll just call it an app.,
9272,taxistand,택시승차장,7. Call Taxi,10,Staff,네. 그게 더 편하실 거예요.,네. 그게 더 편하실 거예요.,ne. geu-ge deo pyeon-ha-sil geo-ye-yo.,"Yes, that would be more comfortable.",
9273,taxistand,택시승차장,8. Lost Item,1,Passenger,죄송한데요. 택시에 가방을 놓고 내렸어요.,죄송한데요. 택시에 가방을 놓고 내렸어요.,joe-song-han-de-yo. taek-ssi-e ga-bang-eul no-ko nae-ryeo-sseo-yo.,"I'm sorry, I left my bag in the taxi.",
9274,taxistand,택시승차장,8. Lost Item,2,Staff,영수증은 가지고 계세요?,영수증은 가지고 계세요?,yeong-su-jeung-eun ga-ji-go gye-se-yo?,Do you have the receipt?,
9275,taxistand,택시승차장,8. Lost Item,3,Passenger,네. 여기 있어요.,네. 여기 있어요.,ne. yeo-gi i-sseo-yo.,"Yes, here it is.",
9276,taxistand,택시승차장,8. Lost Item,4,Staff,차량 번호로 찾아볼게요. 잠시만요.,차량 번호로 찾아볼게요. 잠시만요.,cha-ryang beon-ho-ro cha-ja-bol-ge-yo. jam-si-ma-nyo.,I'll look it up by license plate number. Just a moment.,
9277,taxistand,택시승차장,8. Lost Item,5,Passenger,바로 연락이 될까요?,바로 연락이 될까요?,ba-ro yeol-la-gi doel-kka-yo?,Can I contact you right away?,
9278,taxistand,택시승차장,8. Lost Item,6,Staff,기사님께 연락해볼게요.,기사님께 연락해볼게요.,gi-sa-nim-kke yeol-la-kae-bol-ge-yo.,I'll contact the knight.,
9279,taxistand,택시승차장,8. Lost Item,7,Passenger,연락처 남겨놓을게요.,연락처 남겨놓을게요.,yeol-lak-cheo nam-gyeo-no-eul-ge-yo.,I'll leave my contact information.,
9280,taxistand,택시승차장,8. Lost Item,8,Staff,네. 분실물 찾으면 바로 연락드릴게요.,네. 분실물 찾으면 바로 연락드릴게요.,ne. bun-sil-mul cha-jeu-myeon ba-ro yeol-lak-tteu-ril-ge-yo.,Yes. I'll contact you as soon as I find your lost item.,
9281,taxistand,택시승차장,8. Lost Item,9,Passenger,분실물 센터 번호도 있어요?,분실물 센터 번호도 있어요?,bun-sil-mul sen-teo beon-ho-do i-sseo-yo?,Is there a lost and found center number?,
9282,taxistand,택시승차장,8. Lost Item,10,Staff,네. 120 다산콜센터로 전화하셔도 돼요.,네. 120 다산콜센터로 전화하셔도 돼요.,ne. 120 da-san-kol-sen-teo-ro jeon-hwa-ha-syeo-do dwae-yo.,Yes. You can also call the 120 Dasan Call Center.,
9283,temple,사찰,1. First Visit,1,Monk,어서 오세요. 처음 오셨어요?,어서 오세요. 처음 오셨어요?,eo-seo o-se-yo. cheo-eum o-syeo-sseo-yo?,Welcome. Is this your first time here?,
9284,temple,사찰,1. First Visit,2,Visitor,네. 처음 왔어요.,네. 처음 왔어요.,ne. cheo-eum wa-sseo-yo.,"Yes, this is my first time here.",
9285,temple,사찰,1. First Visit,3,Monk,환영합니다. 편하게 둘러보세요.,환영합니다. 편하게 둘러보세요.,hwa-nyeong-ham-ni-da. pyeon-ha-ge dul-leo-bo-se-yo.,Welcome. Feel free to take a look around.,
9286,temple,사찰,1. First Visit,4,Visitor,참배하러 왔는데요.,참배하러 왔는데요.,cham-bae-ha-reo wan-neun-de-yo.,I came to pay my respects.,
9287,temple,사찰,1. First Visit,5,Monk,그러시면 대웅전으로 가시면 돼요.,그러시면 대웅전으로 가시면 돼요.,geu-reo-si-myeon dae-ung-jeo-neu-ro ga-si-myeon dwae-yo.,"In that case, you can go to Daeungjeon.",
9288,temple,사찰,1. First Visit,6,Visitor,대웅전이 어디예요?,대웅전이 어디예요?,dae-ung-jeo-ni eo-di-ye-yo?,Where is Daeungjeon?,
9289,temple,사찰,1. First Visit,7,Monk,저 계단 위로 올라가시면 있어요.,저 계단 위로 올라가시면 있어요.,jeo gye-dan wi-ro ol-la-ga-si-myeon i-sseo-yo.,It's up those stairs.,
9290,temple,사찰,1. First Visit,8,Visitor,입장료가 있어요?,입장료가 있어요?,ip-jjang-nyo-ga i-sseo-yo?,Is there an admission fee?,
9291,temple,사찰,1. First Visit,9,Monk,아니요. 무료로 들어오실 수 있어요.,아니요. 무료로 들어오실 수 있어요.,a-ni-yo. mu-ryo-ro deu-reo-o-sil su i-sseo-yo.,"No, you can come in for free.",
9292,temple,사찰,1. First Visit,10,Visitor,감사합니다. 잘 둘러볼게요.,감사합니다. 잘 둘러볼게요.,gam-sa-ham-ni-da. jal dul-leo-bol-ge-yo.,Thank you. I'll take a look around.,
9293,temple,사찰,2. Prayer,1,Visitor,안녕하세요. 기도드리려고 왔어요.,안녕하세요. 기도드리려고 왔어요.,an-nyeong-ha-se-yo. gi-do-deu-ri-ryeo-go wa-sseo-yo.,Hello. I came to pray.,
9294,temple,사찰,2. Prayer,2,Monk,네. 어떤 기도를 드리고 싶으세요?,네. 어떤 기도를 드리고 싶으세요?,ne. eo-tteon gi-do-reul deu-ri-go si-peu-se-yo?,Yes. What kind of prayer would you like to offer?,
9295,temple,사찰,2. Prayer,3,Visitor,자녀 합격 기원이요.,자녀 합격 기원이요.,ja-nyeo hap-kkyeok gi-wo-ni-yo.,I hope your child passes the exam.,
9296,temple,사찰,2. Prayer,4,Monk,그러시면 백일기도를 추천드려요.,그러시면 백일기도를 추천드려요.,geu-reo-si-myeon bae-gil-gi-do-reul chu-cheon-deu-ryeo-yo.,"In that case, I recommend the 100-day prayer.",
9297,temple,사찰,2. Prayer,5,Visitor,비용은 얼마예요?,비용은 얼마예요?,bi-yong-eun eol-ma-ye-yo?,How much does it cost?,
9298,temple,사찰,2. Prayer,6,Monk,시주는 정해진 게 없고 자유예요.,시주는 정해진 게 없고 자유예요.,si-ju-neun jeong-hae-jin ge eop-kko ja-yu-ye-yo.,There is no set rule for giving alms; it is free.,
9299,temple,사찰,2. Prayer,7,Visitor,보통 얼마 정도가 적당해요?,보통 얼마 정도가 적당해요?,bo-tong eol-ma jeong-do-ga jeok-ttang-hae-yo?,How much is usually appropriate?,
9300,temple,사찰,2. Prayer,8,Monk,마음 가는 대로 드리시면 돼요.,마음 가는 대로 드리시면 돼요.,ma-eum ga-neun dae-ro deu-ri-si-myeon dwae-yo.,You can give whatever you want.,
9301,temple,사찰,2. Prayer,9,Visitor,알겠어요. 감사합니다.,알겠어요. 감사합니다.,al-ge-sseo-yo. gam-sa-ham-ni-da.,"Okay, thank you.",
9302,temple,사찰,2. Prayer,10,Monk,정성을 담아 기도드리세요. 복 받으실 거예요.,정성을 담아 기도드리세요. 복 받으실 거예요.,jeong-seong-eul da-ma gi-do-deu-ri-se-yo. bok ba-deu-sil geo-ye-yo.,Pray with all your heart. You will be blessed.,
9303,temple,사찰,3. Temple Stay,1,Visitor,안녕하세요. 템플스테이 하고 싶어요.,안녕하세요. 템플스테이 하고 싶어요.,an-nyeong-ha-se-yo. tem-peul-seu-te-i ha-go si-peo-yo.,Hello. I would like to do a temple stay.,
9304,temple,사찰,3. Temple Stay,2,Monk,1박 2일 프로그램으로 하시겠어요?,한박 2일 프로그램으로 하시겠어요?,han-bak 2il peu-ro-geu-rae-meu-ro ha-si-ge-sseo-yo?,Would you like to do a 2 day 1 night program?,
9305,temple,사찰,3. Temple Stay,3,Visitor,네. 그걸로 할게요.,네. 그걸로 할게요.,ne. geu-geol-lo hal-ge-yo.,"Yes, I will do that.",
9306,temple,사찰,3. Temple Stay,4,Monk,참가비는 7만원이에요.,참가비는 7만원이에요.,cham-ga-bi-neun 7ma-nwo-ni-e-yo.,"The participation fee is 70,000 won.",
9307,temple,사찰,3. Temple Stay,5,Visitor,어떤 것들을 해요?,어떤 것들을 해요?,eo-tteon geot-tteu-reul hae-yo?,What do you do?,
9308,temple,사찰,3. Temple Stay,6,Monk,예불 참선 공양 등이 있어요.,예불 참선 공양 등이 있어요.,ye-bul cham-seon gong-yang deung-i i-sseo-yo.,"There are Buddhist services, meditation, and offerings.",
9309,temple,사찰,3. Temple Stay,7,Visitor,새벽에 일어나야 해요?,새벽에 일어나야 해요?,sae-byeo-ge i-reo-na-ya hae-yo?,Do you have to wake up at dawn?,
9310,temple,사찰,3. Temple Stay,8,Monk,네. 새벽 네시에 기상해요.,네. 새벽 네시에 기상해요.,ne. sae-byeok ne-si-e gi-sang-hae-yo.,"Yes, I wake up at 4 am.",
9311,temple,사찰,3. Temple Stay,9,Visitor,좀 힘들겠네요.,좀 힘들겠네요.,jom him-deul-gen-ne-yo.,It might be a bit difficult.,
9312,temple,사찰,3. Temple Stay,10,Monk,처음엔 힘들어도 좋은 경험이 될 거예요.,처음엔 힘들어도 좋은 경험이 될 거예요.,cheo-eu-men him-deu-reo-do jo-eun gyeong-heo-mi doel geo-ye-yo.,"It may be difficult at first, but it will be a good experience.",
9313,temple,사찰,4. Lantern,1,Visitor,연등을 달고 싶어요.,연등을 달고 싶어요.,yeon-deung-eul dal-go si-peo-yo.,I want to hang a lantern.,
9314,temple,사찰,4. Lantern,2,Monk,봉축 연등 말씀이시죠? 어떤 소원이세요?,봉축 연등 말씀이시죠? 어떤 소원이세요?,bong-chuk yeon-deung mal-sseu-mi-si-jyo? eo-tteon so-wo-ni-se-yo?,You mean the lantern festival? What is your wish?,
9315,temple,사찰,4. Lantern,3,Visitor,가족 건강을 빌고 싶어요.,가족 건강을 빌고 싶어요.,ga-jok geon-gang-eul bil-go si-peo-yo.,I wish your family good health.,
9316,temple,사찰,4. Lantern,4,Monk,연등 하나에 만원이에요.,연등 하나에 만원이에요.,yeon-deung ha-na-e ma-nwo-ni-e-yo.,One lantern costs ten thousand won.,
9317,temple,사찰,4. Lantern,5,Visitor,이름을 써야 해요?,이름을 써야 해요?,i-reu-meul sseo-ya hae-yo?,Do I have to write my name?,
9318,temple,사찰,4. Lantern,6,Monk,원하시면 이름과 소원을 쓰실 수 있어요.,원하시면 이름과 소원을 쓰실 수 있어요.,won-ha-si-myeon i-reum-gwa so-wo-neul sseu-sil su i-sseo-yo.,You can write your name and wish if you wish.,
9319,temple,사찰,4. Lantern,7,Visitor,연등은 어디에 달아요?,연등은 어디에 달아요?,yeon-deung-eun eo-di-e da-ra-yo?,Where do you hang the lanterns?,
9320,temple,사찰,4. Lantern,8,Monk,대웅전 앞에 달아드려요.,대웅전 앞에 달아드려요.,dae-ung-jeon a-pe da-ra-deu-ryeo-yo.,I'll hang it in front of Daeungjeon.,
9321,temple,사찰,4. Lantern,9,Visitor,그럼 하나 부탁드릴게요.,그럼 하나 부탁드릴게요.,geu-reom ha-na bu-tak-tteu-ril-ge-yo.,"Then, I have a favor to ask.",
9322,temple,사찰,4. Lantern,10,Monk,네. 가족분들 모두 건강하시길 빌어요. 복 받으세요.,네. 가족분들 모두 건강하시길 빌어요. 복 받으세요.,ne. ga-jok-ppun-deul mo-du geon-gang-ha-si-gil bi-reo-yo. bok ba-deu-se-yo.,Yes. I hope your family stays healthy and blessed.,
9323,temple,사찰,5. Meal,1,Visitor,여기서 점심을 먹을 수 있어요?,여기서 점심을 먹을 수 있어요?,yeo-gi-seo jeom-si-meul meo-geul su i-sseo-yo?,Can I have lunch here?,
9324,temple,사찰,5. Meal,2,Monk,네. 공양간에서 드실 수 있어요.,네. 공양간에서 드실 수 있어요.,ne. gong-yang-ga-ne-seo deu-sil su i-sseo-yo.,"Yes, you can eat it in the dining room.",
9325,temple,사찰,5. Meal,3,Visitor,몇 시부터 먹을 수 있어요?,몇 시부터 먹을 수 있어요?,myeot si-bu-teo meo-geul su i-sseo-yo?,What time can I eat?,
9326,temple,사찰,5. Meal,4,Monk,점심 공양은 열한시 30분부터예요.,점심 공양은 열한시 30분부터예요.,jeom-sim gong-yang-eun yeol-han-si 30bun-bu-teo-ye-yo.,Lunch is served from 11:30.,
9327,temple,사찰,5. Meal,5,Visitor,비용은 얼마예요?,비용은 얼마예요?,bi-yong-eun eol-ma-ye-yo?,How much does it cost?,
9328,temple,사찰,5. Meal,6,Monk,보시로 자유롭게 내시면 돼요.,보시로 자유롭게 내시면 돼요.,bo-si-ro ja-yu-rop-kke nae-si-myeon dwae-yo.,You can give it to me freely.,
9329,temple,사찰,5. Meal,7,Visitor,음식이 채식이죠?,음식이 채식이죠?,eum-si-gi chae-si-gi-jyo?,Is the food vegetarian?,
9330,temple,사찰,5. Meal,8,Monk,네. 사찰음식이라 모두 채식이에요.,네. 사찰음식이라 모두 채식이에요.,ne. sa-cha-reum-si-gi-ra mo-du chae-si-gi-e-yo.,"Yes, it's temple food, so it's all vegetarian.",
9331,temple,사찰,5. Meal,9,Visitor,사찰음식이 맛있다고 들었어요.,사찰음식이 맛있다고 들었어요.,sa-cha-reum-si-gi ma-sit-tta-go deu-reo-sseo-yo.,I heard temple food is delicious.,
9332,temple,사찰,5. Meal,10,Monk,맛있게 드시고 남기지 않으시면 돼요.,맛있게 드시고 남기지 않으시면 돼요.,ma-sit-kke deu-si-go nam-gi-ji a-neu-si-myeon dwae-yo.,Enjoy your meal and don't leave any leftovers.,
9333,temple,사찰,6. Service,1,Visitor,법회는 언제 있어요?,법회는 언제 있어요?,beo-poe-neun eon-je i-sseo-yo?,When is the Buddhist service?,
9334,temple,사찰,6. Service,2,Monk,매주 일요일 오전 열시에 있어요.,매주 일요일 오전 열시에 있어요.,mae-ju i-ryo-il o-jeon yeol-si-e i-sseo-yo.,It's every Sunday at 10 AM.,
9335,temple,사찰,6. Service,3,Visitor,신도가 아니어도 참석할 수 있어요?,신도가 아니어도 참석할 수 있어요?,sin-do-ga a-ni-eo-do cham-seo-kal su i-sseo-yo?,Can I attend even if I am not a believer?,
9336,temple,사찰,6. Service,4,Monk,네. 누구나 오실 수 있어요.,네. 누구나 오실 수 있어요.,ne. nu-gu-na o-sil su i-sseo-yo.,"Yes, anyone can come.",
9337,temple,사찰,6. Service,5,Visitor,부처님오신날에는 특별한 행사가 있어요?,부처님오신날에는 특별한 행사가 있어요?,bu-cheo-ni-mo-sin-na-re-neun teuk-ppyeol-han haeng-sa-ga i-sseo-yo?,Are there any special events on Buddha's Birthday?,
9338,temple,사찰,6. Service,6,Monk,네. 초파일에는 행사가 많아요.,네. 초파일에는 행사가 많아요.,ne. cho-pa-i-re-neun haeng-sa-ga ma-na-yo.,"Yes, there are many events on the first day of the month.",
9339,temple,사찰,6. Service,7,Visitor,어떤 행사가 있어요?,어떤 행사가 있어요?,eo-tteon haeng-sa-ga i-sseo-yo?,What kind of event is there?,
9340,temple,사찰,6. Service,8,Monk,연등행렬이 가장 유명해요.,연등행렬이 가장 유명해요.,yeon-deung-haeng-nyeo-ri ga-jang yu-myeong-hae-yo.,The lantern parade is the most famous.,
9341,temple,사찰,6. Service,9,Visitor,저도 참여해도 돼요?,저도 참여해도 돼요?,jeo-do cha-myeo-hae-do dwae-yo?,Can I join too?,
9342,temple,사찰,6. Service,10,Monk,물론이죠. 누구나 환영해요.,물론이죠. 누구나 환영해요.,mul-lo-ni-jyo. nu-gu-na hwa-nyeong-hae-yo.,"Of course, everyone is welcome.",
9343,temple,사찰,7. Supplies,1,Visitor,염주를 살 수 있어요?,염주를 살 수 있어요?,yeom-ju-reul sal su i-sseo-yo?,Can I buy a prayer bead?,
9344,temple,사찰,7. Supplies,2,Monk,네. 매점에서 구입하실 수 있어요.,네. 매점에서 구입하실 수 있어요.,ne. mae-jeo-me-seo gu-i-pa-sil su i-sseo-yo.,"Yes, you can buy it at the store.",
9345,temple,사찰,7. Supplies,3,Visitor,매점이 어디예요?,매점이 어디예요?,mae-jeo-mi eo-di-ye-yo?,Where is the store?,
9346,temple,사찰,7. Supplies,4,Monk,일주문 옆에 있어요.,일주문 옆에 있어요.,il-ju-mun yeo-pe i-sseo-yo.,It's next to the main gate.,
9347,temple,사찰,7. Supplies,5,Visitor,경전도 살 수 있어요?,경전도 살 수 있어요?,gyeong-jeon-do sal su i-sseo-yo?,Can I buy the scriptures too?,
9348,temple,사찰,7. Supplies,6,Monk,네. 여러 가지 경전이 있어요.,네. 여러 가지 경전이 있어요.,ne. yeo-reo ga-ji gyeong-jeo-ni i-sseo-yo.,"Yes, there are many scriptures.",
9349,temple,사찰,7. Supplies,7,Visitor,초보자용으로 추천해주실 게 있어요?,초보자용으로 추천해주실 게 있어요?,cho-bo-ja-yong-eu-ro chu-cheon-hae-ju-sil ge i-sseo-yo?,Do you have any recommendations for beginners?,
9350,temple,사찰,7. Supplies,8,Monk,반야심경부터 시작하시는 걸 추천드려요.,반야심경부터 시작하시는 걸 추천드려요.,ba-nya-sim-gyeong-bu-teo si-ja-ka-si-neun geol chu-cheon-deu-ryeo-yo.,I recommend starting with the Heart Sutra.,
9351,temple,사찰,7. Supplies,9,Visitor,알겠어요. 감사합니다.,알겠어요. 감사합니다.,al-ge-sseo-yo. gam-sa-ham-ni-da.,"Okay, thank you.",
9352,temple,사찰,7. Supplies,10,Monk,네. 좋은 공부 되시길 바랍니다.,네. 좋은 공부 되시길 바랍니다.,ne. jo-eun gong-bu doe-si-gil ba-ram-ni-da.,Yes. I hope you study well.,
9353,temple,사찰,8. Counseling,1,Visitor,스님과 상담을 하고 싶어요.,스님과 상담을 하고 싶어요.,seu-nim-gwa sang-da-meul ha-go si-peo-yo.,I would like to consult with a monk.,
9354,temple,사찰,8. Counseling,2,Monk,네. 무슨 고민이 있으세요?,네. 무슨 고민이 있으세요?,ne. mu-seun go-mi-ni i-sseu-se-yo?,Yes. What are your concerns?,
9355,temple,사찰,8. Counseling,3,Visitor,요즘 마음이 너무 힘들어요.,요즘 마음이 너무 힘들어요.,yo-jeum ma-eu-mi neo-mu him-deu-reo-yo.,I'm feeling really down these days.,
9356,temple,사찰,8. Counseling,4,Monk,그러시군요. 편하게 말씀해보세요.,그러시군요. 편하게 말씀해보세요.,geu-reo-si-gu-nyo. pyeon-ha-ge mal-sseum-hae-bo-se-yo.,I see. Please speak more comfortably.,
9357,temple,사찰,8. Counseling,5,Visitor,직장에서 스트레스를 많이 받아요.,직장에서 스트레스를 많이 받아요.,jik-jjang-e-seo seu-teu-re-seu-reul ma-ni ba-da-yo.,I'm very stressed at work.,
9358,temple,사찰,8. Counseling,6,Monk,천천히 말씀하세요. 듣고 있어요.,천천히 말씀하세요. 듣고 있어요.,cheon-cheon-hi mal-sseum-ha-se-yo. deut-kko i-sseo-yo.,Please speak slowly. I'm listening.,
9359,temple,사찰,8. Counseling,7,Visitor,어떻게 해야 마음이 편해질까요?,어떻게 해야 마음이 편해질까요?,eo-tteo-ke hae-ya ma-eu-mi pyeon-hae-jil-kka-yo?,How can I feel at ease?,
9360,temple,사찰,8. Counseling,8,Monk,집착을 내려놓고 마음을 비워보세요.,집착을 내려놓고 마음을 비워보세요.,jip-cha-geul nae-ryeo-no-ko ma-eu-meul bi-wo-bo-se-yo.,Let go of your obsession and empty your mind.,
