장소타입,시나리오,대화순서,화자,중국어,한국어,병음,단어,,
department,7. 退换货 (교환 및 환불),2,店员,对不起，这是质量问题。可以退货或者换新的。您有购物小票和吊牌吗？,죄송해요. 품질 문제네요. 환불이나 새 걸로 교환 가능해요. 영수증이랑 택 있으세요?,,质量=품질 | 换=교환하다 | 小票=영수증 | 吊牌=택,,
department,7. 退换货 (교환 및 환불),3,顾客,小票在这里，但是吊牌我剪掉了。这样还能退吗？,영수증 여기 있는데 택은 잘랐어요. 이래도 환불 되나요?,,剪掉=자르다,,
department,7. 退换货 (교환 및 환불),4,店员,没关系，有小票就可以。因为是质量问题，即使吊牌剪了也能退换。您是要退款还是换一条新的？,괜찮아요. 영수증 있으면 돼요. 품질 문제라서 택 잘라도 교환 환불 돼요. 환불 받으시겠어요 아니면 새 걸로 바꾸시겠어요?,,即使=~해도 | 退款=환불받다,,
department,7. 退换货 (교환 및 환불),5,顾客,我想换一条新的，但要同样的款式和颜色。还有货吗？,새 걸로 바꾸고 싶은데 같은 스타일이랑 색상으로요. 재고 있나요?,,同样=같은 | 颜色=색상,,
department,7. 退换货 (교환 및 환불),6,店员,我帮您查一下...有的，仓库还有。我马上去拿，您稍等5分钟。新的拿来后我会当面检查质量，确保没问题。,확인해볼게요... 있어요. 창고에 있어요. 바로 가져올 테니 5분만 기다려주세요. 새 걸 가져오면 당신 앞에서 품질 검사해서 문제없는지 확인해드릴게요.,,当面=당신앞에서 | 检查=검사하다 | 确保=확인하다,,
department,7. 退换货 (교환 및 환불),7,顾客,太好了。对了，如果不是质量问题，只是不喜欢，能退吗？,다행이에요. 아 맞다 품질 문제가 아니라 그냥 마음에 안 들면 환불 돼요?,,,,
department,8. 积分查询 (포인트 조회),1,顾客,你好，我想查一下我的会员积分，还剩多少？,안녕하세요. 제 회원 포인트 조회하고 싶은데요. 얼마나 남았어요?,,积分=포인트 | 查=조회하다 | 剩=남다,,
department,8. 积分查询 (포인트 조회),2,工作人员,请出示您的会员卡或者手机号。我帮您查询...您目前有3500积分，可以抵扣350元。,회원카드나 전화번호 보여주세요. 조회해드릴게요... 현재 3500포인트 있으셔서 350위안 차감 가능해요.,,出示=보여주다 | 抵扣=차감하다,,
department,8. 积分查询 (포인트 조회),3,顾客,积分是怎么累积的？每次购物都能积分吗？,포인트는 어떻게 쌓이나요? 쇼핑할 때마다 적립돼요?,,累积=쌓이다 | 购物=쇼핑,,
department,8. 积分查询 (포인트 조회),4,工作人员,每消费10元积1分，部分促销商品和特价商品不参与积分。100分可以抵10元，而且积分一年有效。,10위안 쓸 때마다 1포인트 쌓이는데 일부 프로모션 상품이랑 특가 상품은 적립 안 돼요. 100포인트면 10위안 차감이고요 포인트는 1년 유효해요.,,消费=쓰다 | 特价=특가 | 参与=참여하다 | 有效=유효하다,,
department,8. 积分查询 (포인트 조회),5,顾客,我的积分什么时候到期？会提前通知我吗？,제 포인트 언제 만료돼요? 미리 알려주나요?,,到期=만료되다 | 提前=미리 | 通知=알려주다,,
department,8. 积分查询 (포인트 조회),6,工作人员,您的积分会在明年3月15日到期。我们会提前一个月发短信提醒您使用。您也可以下载我们的APP，随时查询积分余额和到期时间。,포인트가 내년 3월 15일에 만료돼요. 한 달 전에 문자로 사용하라고 알려드릴 거예요. 저희 앱 다운받으시면 언제든 포인트 잔액이랑 만료 시간 조회하실 수 있어요.,,短信=문자 | 提醒=알리다 | 余额=잔액,,
department,8. 积分查询 (포인트 조회),7,顾客,好的。积分可以转让给朋友吗？我用不完。,알겠어요. 포인트를 친구한테 양도할 수 있나요? 다 못 쓸 것 같아서요.,,转让=양도하다 | 用不完=다못쓰다,,
department,9. 停车服务 (주차 서비스),1,顾客,你好，我开车来的，停车场在哪里？,안녕하세요. 차 몰고 왔는데요. 주차장 어디 있어요?,,停车场=주차장,,
department,9. 停车服务 (주차 서비스),2,工作人员,我们有地下停车场，B1到B3三层。入口在商场东侧，跟着指示牌走就能看到。现在B2层还有很多空位。,지하 주차장 있어요. B1에서 B3까지 3개 층이에요. 입구는 백화점 동쪽인데 안내판 따라가시면 보여요. 지금 B2층에 빈자리 많아요.,,地下=지하 | 入口=입구 | 指示牌=안내판 | 空位=빈자리,,
department,9. 停车服务 (주차 서비스),3,顾客,停车怎么收费？有优惠吗？,주차 요금이 어떻게 돼요? 할인 있나요?,,收费=요금 | 优惠=할인,,
department,9. 停车服务 (주차 서비스),4,工作人员,前2小时免费，之后每小时10元。如果您购物满200元，可以免费停4小时；满500元，全天免费。记得保存购物小票。,처음 2시간 무료고요 그 후 시간당 10위안이에요. 쇼핑 200위안 이상 하시면 4시간 무료고 500위안 이상이면 하루 종일 무료예요. 영수증 보관하세요.,,保存=보관하다,,
department,9. 停车服务 (주차 서비스),5,顾客,如果我在这里吃饭，餐厅的消费也算吗？,만약 여기서 식사하면 식당 소비도 포함되나요?,,消费=소비 | 算=포함되다,,
department,9. 停车服务 (주차 서비스),6,工作人员,商场内所有消费都算，包括购物、餐饮、美容美发等。只要是在我们商场的商家，拿小票来服务台盖章就能享受停车优惠。,백화점 내 모든 소비 다 포함돼요. 쇼핑 식음료 미용 등이요. 저희 백화점 입점 업체면 영수증 가지고 서비스 데스크에서 도장 받으면 주차 할인 받으실 수 있어요.,,餐饮=식음료 | 美容美发=미용 | 商家=업체 | 盖章=도장받다 | 享受=받다,,
department,9. 停车服务 (주차 서비스),7,顾客,明白了。离开的时候怎么付费？在出口刷卡吗？,알겠어요. 나갈 때 어떻게 결제해요? 출구에서 카드 긁어요?,,离开=나가다 | 付费=결제하다 | 出口=출구 | 刷卡=카드긁다,,
golf,5. 球具租赁 (골프 용품 대여),1,客人,你好，我没有自己的球杆，可以租吗？,안녕하세요. 제 골프채가 없는데요. 대여 가능한가요?,,球杆=골프채 | 租=대여하다,,
golf,5. 球具租赁 (골프 용품 대여),2,工作人员,可以租赁。我们有全套球杆，包括一号木、铁杆、推杆，租金是200元一天。需要押金1000元。,대여 가능해요. 풀세트 골프채 있는데 드라이버 아이언 퍼터 포함이고요 대여료는 하루 200위안이에요. 보증금 1000위안 필요해요.,,全套=풀세트 | 一号木=드라이버 | 铁杆=아이언 | 推杆=퍼터 | 租金=대여료 | 押金=보증금,,
golf,5. 球具租赁 (골프 용품 대여),3,客人,能只租几支球杆吗？我有一些，只是缺几支。,몇 개만 대여 가능한가요? 일부는 있는데 몇 개만 부족해서요.,,支=개(골프채단위) | 缺=부족하다,,
golf,5. 球具租赁 (골프 용품 대여),4,工作人员,可以单独租，每支球杆50元一天。您需要哪几支？另外球也可以租，一盒球30元，12个。,개별 대여 가능해요. 골프채 한 개당 하루 50위안이에요. 어떤 거 필요하세요? 공도 대여 가능한데 한 상자에 30위안이고 12개 들어있어요.,,单独=개별 | 盒=상자,,
golf,5. 球具租赁 (골프 용품 대여),5,客人,我需要租一支推杆和一盒球。对了，球鞋也能租吗？,퍼터 하나랑 공 한 상자 대여할게요. 아 맞다 골프화도 대여 돼요?,,球鞋=골프화,,
golf,5. 球具租赁 (골프 용품 대여),6,工作人员,球鞋可以租，80元一天。我们有各种尺码，您穿多大号的？租用前我们会消毒清洁，请放心。,골프화 대여 가능해요. 하루 80위안이에요. 각종 사이즈 있는데 몇 호 신으세요? 대여 전에 소독 청소하니까 안심하세요.,,尺码=사이즈 | 号=호 | 消毒=소독하다 | 清洁=청소하다 | 放心=안심하다,,
golf,5. 球具租赁 (골프 용품 대여),7,客人,我穿42号。租的装备用完后需要清洗吗？还是直接还就行？,42호 신어요. 대여한 장비 쓰고 나서 씻어야 하나요? 아니면 바로 반납하면 돼요?,,装备=장비 | 清洗=씻다 | 还=반납하다,,
golf,6. 教练预约 (코치 예약),1,客人,你好，我是初学者，能请教练吗？,안녕하세요. 초보자인데요. 코치 레슨 받을 수 있나요?,,初学者=초보자 | 教练=코치,,
golf,6. 教练预约 (코치 예약),2,工作人员,可以预约教练。我们有一对一私教和小组课两种。私教课500元一小时，小组课3-5人，每人200元一小时。,코치 예약 가능해요. 일대일 개인 레슨이랑 그룹 레슨 두 종류 있어요. 개인 레슨은 시간당 500위안이고 그룹 레슨은 3-5명에 1인당 시간당 200위안이에요.,,预约=예약하다 | 一对一=일대일 | 私教=개인레슨 | 小组课=그룹레슨,,
golf,6. 教练预约 (코치 예약),3,客人,一小时能学到什么？够吗？我完全是零基础。,한 시간에 뭘 배울 수 있어요? 충분해요? 완전 기초도 없는데요.,,零基础=기초없음 | 够=충분하다,,
golf,6. 教练预约 (코치 예약),4,工作人员,一小时教练会教您握杆姿势、站位、挥杆动作等基础知识。如果是零基础，建议至少预约3-5节课，这样能打好基础。,한 시간에 코치가 그립 자세 스탠스 스윙 동작 등 기초 지식 가르쳐줘요. 기초 없으시면 최소 3-5회 레슨 예약 추천드려요. 그래야 기초 잘 다질 수 있어요.,,握杆=그립잡기 | 姿势=자세 | 站位=스탠스 | 挥杆=스윙 | 节课=회(레슨단위) | 打好基础=기초다지다,,
golf,6. 教练预约 (코치 예약),5,客人,如果预约多节课，有折扣吗？一次预约5节课会便宜点吗？,여러 회 예약하면 할인 있나요? 한 번에 5회 예약하면 더 싸요?,,折扣=할인,,
golf,6. 教练预约 (코치 예약),6,工作人员,有套餐优惠。5节课套餐2200元，平均每节440元；10节课4000元，平均每节400元。而且套餐有效期是三个月，您可以灵活安排时间。,패키지 할인 있어요. 5회 패키지 2200위안으로 평균 회당 440위안이고 10회는 4000위안으로 평균 회당 400위안이에요. 패키지 유효기간은 3개월이라서 시간 유연하게 조정하실 수 있어요.,,套餐=패키지 | 有效期=유효기간 | 灵活=유연하게 | 安排=조정하다,,
golf,6. 教练预约 (코치 예약),7,客人,好的，那我先预约5节课试试。教练能说英语吗？我中文不太好。,알겠어요. 그럼 먼저 5회 예약해볼게요. 코치가 영어 할 줄 알아요? 제 중국어가 별로 안 좋아서요.,,试试=해보다,,
golf,7. 餐饮服务 (식음료 서비스),1,客人,你好，球场有餐厅吗？打完球想吃点东西。,안녕하세요. 골프장에 식당 있나요? 라운딩 끝나고 뭐 좀 먹고 싶어요.,,球场=골프장 | 餐厅=식당,,
golf,7. 餐饮服务 (식음료 서비스),2,工作人员,有的，会所二楼有西餐厅和中餐厅。西餐厅主要是牛排、意面，中餐厅有粤菜和川菜。营业时间是早上7点到晚上9点。,있어요. 클럽하우스 2층에 양식당이랑 중식당 있어요. 양식당은 주로 스테이크 파스타고 중식당은 광둥 요리랑 쓰촨 요리 있어요. 영업 시간은 아침 7시부터 저녁 9시까지예요.,,会所=클럽하우스 | 西餐厅=양식당 | 中餐厅=중식당 | 牛排=스테이크 | 意面=파스타 | 粤菜=광둥요리 | 川菜=쓰촨요리,,
golf,7. 餐饮服务 (식음료 서비스),3,客人,价格怎么样？贵吗？人均消费大概多少？,가격은 어때요? 비싸요? 1인당 소비가 대략 얼마예요?,,人均=1인당 | 消费=소비,,
golf,7. 餐饮服务 (식음료 서비스),4,工作人员,西餐厅人均200-300元，中餐厅150-250元。如果您是会员，全场餐饮打9折。另外还有自助早餐，68元一位，很丰盛。,양식당은 1인당 200-300위안 중식당은 150-250위안이에요. 회원이시면 전체 식음료 10% 할인이에요. 그리고 뷔페 조식도 있는데 1인당 68위안인데 푸짐해요.,,全场=전체 | 打折=할인 | 自助=뷔페 | 位=인(사람단위) | 丰盛=푸짐하다,,
golf,7. 餐饮服务 (식음료 서비스),5,客人,在球场打球的时候能叫外卖吗？还是必须到餐厅吃？,골프장에서 라운딩 중에 배달 시킬 수 있나요? 아니면 식당 가서 먹어야 해요?,,叫外卖=배달시키다,,
golf,7. 餐饮服务 (식음료 서비스),6,工作人员,可以叫外卖到球场。我们有球童送餐服务，您提前打电话预订，球童会在您打到指定洞的时候送过去。,골프장으로 배달 가능해요. 캐디 배달 서비스 있어서 미리 전화로 주문하시면 캐디가 지정 홀 도착하실 때 가져다드려요.,,球童=캐디 | 送餐=배달 | 预订=주문하다 | 洞=홀,,
golf,7. 餐饮服务 (식음료 서비스),7,客人,太方便了。那饮料呢？球场上有卖饮料的吗？,정말 편하네요. 그럼 음료는요? 골프장에서 음료 팔아요?,,饮料=음료,,
golf,8. 场地预订 (장소 예약),1,客人,你好，我想预订这周六的场地，还有位置吗？,안녕하세요. 이번 토요일 장소 예약하고 싶은데요. 자리 있나요?,,场地=장소 | 位置=자리,,
golf,8. 场地预订 (장소 예약),2,工作人员,周六比较抢手，我帮您查一下...早上7点到9点有几个时段，下午3点以后也有。您想要什么时间？,토요일은 인기 많아서요. 확인해볼게요... 아침 7시에서 9시 사이에 몇 개 시간대 있고요 오후 3시 이후도 있어요. 몇 시로 하시겠어요?,,抢手=인기많다 | 时段=시간대,,
golf,8. 场地预订 (장소 예약),3,客人,早上8点的吧。我们有4个人，是18洞还是9洞？,아침 8시로요. 4명인데요. 18홀이에요 9홀이에요?,,,,
golf,8. 场地预订 (장소 예약),4,工作人员,我们只有18洞的球场。4人一组，打完大概需要4-5小时。工作日价格是600元一人，周末800元一人，包括果岭费和球童费。,18홀만 있어요. 4명 한 조로 끝까지 치는 데 대략 4-5시간 걸려요. 평일 가격은 1인당 600위안 주말은 800위안인데 그린피랑 캐디비 포함이에요.,,一组=한조 | 工作日=평일 | 果岭费=그린피 | 球童费=캐디비,,
